C:\Users\Lenovo\.conda\envs\d2l_env\python.exe E:\python\大模型应用开发\实验二\nanoGPT-master\train.py 
tokens per iteration will be: 4,096
found vocab_size = 65 (inside data\shakespeare_char\meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
E:\python\大模型应用开发\实验二\nanoGPT-master\model.py:64: UserWarning: 1Torch was not compiled with flash attention. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\aten\src\ATen\native\transformers\cuda\sdp_utils.cpp:555.)
  y = torch.nn.functional.scaled_dot_product_attention(q, k, v, attn_mask=None, dropout_p=self.dropout if self.training else 0, is_causal=True)
iter 3600: loss 1.2654, time 46.83ms, mfu 2.59%
iter 3610: loss 1.2148, time 65.17ms, mfu 2.48%
iter 3620: loss 1.2677, time 58.16ms, mfu 2.39%
iter 3630: loss 1.2500, time 51.10ms, mfu 2.33%
iter 3640: loss 1.2843, time 55.95ms, mfu 2.27%
iter 3650: loss 1.2957, time 49.57ms, mfu 2.23%
iter 3660: loss 1.2114, time 44.59ms, mfu 2.21%
iter 3670: loss 1.2130, time 26.69ms, mfu 2.34%
iter 3680: loss 1.2589, time 30.59ms, mfu 2.41%
iter 3690: loss 1.2658, time 25.91ms, mfu 2.53%
iter 3700: loss 1.2499, time 26.00ms, mfu 2.63%
iter 3710: loss 1.2440, time 26.65ms, mfu 2.72%
iter 3720: loss 1.2394, time 18.51ms, mfu 2.95%
iter 3730: loss 1.3127, time 28.45ms, mfu 2.98%
iter 3740: loss 1.2520, time 23.00ms, mfu 3.09%
step 3750: train loss 1.1824, val loss 1.4692
saving checkpoint to out-shakespeare-char
iter 3750: loss 1.2697, time 3047.74ms, mfu 2.78%
iter 3760: loss 1.2349, time 16.39ms, mfu 3.07%
iter 3770: loss 1.3141, time 19.94ms, mfu 3.23%
iter 3780: loss 1.2882, time 26.52ms, mfu 3.26%
iter 3790: loss 1.3201, time 20.34ms, mfu 3.39%
iter 3800: loss 1.1999, time 25.99ms, mfu 3.41%
iter 3810: loss 1.2361, time 32.19ms, mfu 3.36%
iter 3820: loss 1.2744, time 22.37ms, mfu 3.44%
iter 3830: loss 1.2737, time 15.01ms, mfu 3.72%
iter 3840: loss 1.1824, time 16.99ms, mfu 3.89%
iter 3850: loss 1.2132, time 33.46ms, mfu 3.78%
iter 3860: loss 1.2356, time 22.00ms, mfu 3.83%
iter 3870: loss 1.2258, time 25.99ms, mfu 3.80%
iter 3880: loss 1.2075, time 14.25ms, mfu 4.08%
iter 3890: loss 1.2542, time 23.39ms, mfu 4.07%
iter 3900: loss 1.2261, time 14.00ms, mfu 4.33%
iter 3910: loss 1.1898, time 23.99ms, mfu 4.28%
iter 3920: loss 1.2849, time 32.00ms, mfu 4.15%
iter 3930: loss 1.2358, time 25.00ms, mfu 4.10%
iter 3940: loss 1.2618, time 20.00ms, mfu 4.16%
iter 3950: loss 1.2479, time 17.23ms, mfu 4.28%
iter 3960: loss 1.2786, time 17.00ms, mfu 4.40%
iter 3970: loss 1.1939, time 18.00ms, mfu 4.48%
iter 3980: loss 1.2714, time 16.00ms, mfu 4.61%
iter 3990: loss 1.2901, time 17.01ms, mfu 4.70%
step 4000: train loss 1.1610, val loss 1.4572
saving checkpoint to out-shakespeare-char
iter 4000: loss 1.2838, time 3011.95ms, mfu 4.23%
iter 4010: loss 1.1842, time 27.99ms, mfu 4.14%
iter 4020: loss 1.2862, time 21.00ms, mfu 4.17%
iter 4030: loss 1.2250, time 17.00ms, mfu 4.30%
iter 4040: loss 1.2808, time 28.01ms, mfu 4.21%
iter 4050: loss 1.2676, time 22.00ms, mfu 4.21%
iter 4060: loss 1.1930, time 14.23ms, mfu 4.44%
iter 4070: loss 1.1941, time 29.70ms, mfu 4.31%
iter 4080: loss 1.2573, time 27.00ms, mfu 4.23%
iter 4090: loss 1.2155, time 15.00ms, mfu 4.42%
iter 4100: loss 1.1400, time 32.00ms, mfu 4.27%
iter 4110: loss 1.2850, time 14.00ms, mfu 4.51%
iter 4120: loss 1.2682, time 15.00ms, mfu 4.68%
iter 4130: loss 1.2070, time 26.00ms, mfu 4.57%
iter 4140: loss 1.2392, time 18.00ms, mfu 4.63%
iter 4150: loss 1.1931, time 16.00ms, mfu 4.75%
iter 4160: loss 1.3078, time 14.00ms, mfu 4.94%
iter 4170: loss 1.2204, time 22.12ms, mfu 4.87%
iter 4180: loss 1.2882, time 24.00ms, mfu 4.77%
iter 4190: loss 1.2225, time 29.37ms, mfu 4.61%
iter 4200: loss 1.2223, time 42.35ms, mfu 4.37%
iter 4210: loss 1.2685, time 44.69ms, mfu 4.14%
iter 4220: loss 1.1922, time 52.82ms, mfu 3.90%
iter 4230: loss 1.2386, time 68.56ms, mfu 3.65%
iter 4240: loss 1.2318, time 59.72ms, mfu 3.44%
step 4250: train loss 1.1498, val loss 1.4643
iter 4250: loss 1.1355, time 8302.31ms, mfu 3.10%
iter 4260: loss 1.2370, time 59.11ms, mfu 2.94%
iter 4270: loss 1.2884, time 60.65ms, mfu 2.80%
iter 4280: loss 1.1750, time 32.51ms, mfu 2.81%
iter 4290: loss 1.2325, time 53.78ms, mfu 2.70%
iter 4300: loss 1.2187, time 47.78ms, mfu 2.63%
iter 4310: loss 1.1981, time 53.70ms, mfu 2.54%
iter 4320: loss 1.2132, time 58.71ms, mfu 2.44%
iter 4330: loss 1.2201, time 49.26ms, mfu 2.39%
iter 4340: loss 1.1909, time 52.79ms, mfu 2.33%
iter 4350: loss 1.2171, time 55.03ms, mfu 2.26%
iter 4360: loss 1.1918, time 55.32ms, mfu 2.20%
iter 4370: loss 1.2567, time 65.53ms, mfu 2.13%
iter 4380: loss 1.2504, time 55.69ms, mfu 2.08%
iter 4390: loss 1.1698, time 62.56ms, mfu 2.02%
iter 4400: loss 1.2284, time 79.60ms, mfu 1.94%
iter 4410: loss 1.2270, time 15.23ms, mfu 2.35%
iter 4420: loss 1.2265, time 27.17ms, mfu 2.46%
iter 4430: loss 1.2055, time 21.23ms, mfu 2.65%
iter 4440: loss 1.1849, time 20.11ms, mfu 2.85%
iter 4450: loss 1.2337, time 11.66ms, mfu 3.37%
iter 4460: loss 1.1582, time 28.64ms, mfu 3.35%
iter 4470: loss 1.2107, time 19.34ms, mfu 3.50%
iter 4480: loss 1.1752, time 37.02ms, mfu 3.40%
iter 4490: loss 1.1569, time 17.62ms, mfu 3.59%
step 4500: train loss 1.1415, val loss 1.4706
iter 4500: loss 1.3059, time 2799.09ms, mfu 3.23%
iter 4510: loss 1.2155, time 28.50ms, mfu 3.24%
iter 4520: loss 1.2446, time 28.00ms, mfu 3.25%
iter 4530: loss 1.2168, time 14.99ms, mfu 3.54%
iter 4540: loss 1.2288, time 25.01ms, mfu 3.56%
iter 4550: loss 1.1835, time 15.00ms, mfu 3.83%
iter 4560: loss 1.1759, time 27.00ms, mfu 3.79%
iter 4570: loss 1.1377, time 24.00ms, mfu 3.80%
iter 4580: loss 1.2112, time 28.00ms, mfu 3.75%
iter 4590: loss 1.2237, time 13.01ms, mfu 4.09%
iter 4600: loss 1.1839, time 24.00ms, mfu 4.07%
iter 4610: loss 1.2161, time 13.85ms, mfu 4.34%
iter 4620: loss 1.1900, time 29.63ms, mfu 4.22%
iter 4630: loss 1.1971, time 14.31ms, mfu 4.45%
iter 4640: loss 1.1966, time 12.48ms, mfu 4.75%
iter 4650: loss 1.2209, time 16.00ms, mfu 4.86%
iter 4660: loss 1.2496, time 15.46ms, mfu 4.97%
iter 4670: loss 1.2293, time 16.42ms, mfu 5.04%
iter 4680: loss 1.2869, time 27.96ms, mfu 4.87%
iter 4690: loss 1.1996, time 31.11ms, mfu 4.68%
iter 4700: loss 1.1887, time 26.00ms, mfu 4.57%
iter 4710: loss 1.1990, time 15.50ms, mfu 4.72%
iter 4720: loss 1.1553, time 27.69ms, mfu 4.58%
iter 4730: loss 1.1954, time 12.20ms, mfu 4.89%
iter 4740: loss 1.2047, time 15.99ms, mfu 4.98%
step 4750: train loss 1.1323, val loss 1.4472
saving checkpoint to out-shakespeare-char
iter 4750: loss 1.1899, time 2892.69ms, mfu 4.49%
iter 4760: loss 1.1690, time 29.00ms, mfu 4.36%
iter 4770: loss 1.2110, time 27.44ms, mfu 4.26%
iter 4780: loss 1.2152, time 26.00ms, mfu 4.19%
iter 4790: loss 1.2385, time 28.00ms, mfu 4.11%
iter 4800: loss 1.2435, time 15.00ms, mfu 4.32%
iter 4810: loss 1.1752, time 11.40ms, mfu 4.70%
iter 4820: loss 1.2582, time 24.64ms, mfu 4.61%
iter 4830: loss 1.1819, time 28.64ms, mfu 4.48%
iter 4840: loss 1.2350, time 22.00ms, mfu 4.45%
iter 4850: loss 1.1723, time 31.00ms, mfu 4.31%
iter 4860: loss 1.1877, time 31.00ms, mfu 4.18%
iter 4870: loss 1.2333, time 22.86ms, mfu 4.17%
iter 4880: loss 1.2210, time 16.61ms, mfu 4.31%
iter 4890: loss 1.1998, time 28.10ms, mfu 4.21%
iter 4900: loss 1.2329, time 16.43ms, mfu 4.36%
iter 4910: loss 1.1735, time 15.93ms, mfu 4.51%
iter 4920: loss 1.1415, time 20.29ms, mfu 4.51%
iter 4930: loss 1.2163, time 17.00ms, mfu 4.61%
iter 4940: loss 1.2549, time 15.03ms, mfu 4.77%
iter 4950: loss 1.1657, time 18.22ms, mfu 4.80%
iter 4960: loss 1.1856, time 15.00ms, mfu 4.94%
iter 4970: loss 1.2400, time 31.04ms, mfu 4.75%
iter 4980: loss 1.1786, time 25.97ms, mfu 4.63%
iter 4990: loss 1.2145, time 16.06ms, mfu 4.75%
step 5000: train loss 1.1272, val loss 1.4485
iter 5000: loss 1.2481, time 2789.82ms, mfu 4.28%
